url,stamp,table
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-june-2022.html,2022-06-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01APR19</td>
<td>C</td>
<td>01DEC14 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01APR18</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01AUG15</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15JUN17</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15JUN17</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Unreserved<br>
(including C5, T5, I5, R5)</td>
<td>C</td>
<td>22DEC15</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(Rural - 20%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(High Unemployment - 10%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(Infrastructure - 2%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-july-2022.html,2022-07-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01APR19</td>
<td>C</td>
<td>01DEC14</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>22MAR18</td>
<td>C</td>
<td>15JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>08MAY19</td>
<td>01JUN12</td>
<td>08MAY19</td>
<td>15JAN12</td>
<td>08MAY19</td>
<td>08MAY19</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>08NOV17</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>08NOV17</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>5th Unreserved<br>
(including C5, T5, I5, R5)</td>
<td>C</td>
<td>22NOV15</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
Rural (20%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
High Unemployment (10%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
Infrastructure (2%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-july-2022.html,2022-07-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01MAY19</td>
<td>C</td>
<td>01JAN15 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01APR18</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01AUG15</td>
<td>C</td>
<td>22JAN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>08DEC17</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>08DEC17</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Unreserved<br>
(including C5, T5, I5, R5)</td>
<td>C</td>
<td>22DEC15</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(Rural - 20%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(High Unemployment - 10%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(Infrastructure - 2%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-august-2022.html,2022-08-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01APR19</td>
<td>C</td>
<td>01DEC14</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>22APR18</td>
<td>C</td>
<td>15FEB12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>08MAY19</td>
<td>01JUN12</td>
<td>08MAY19</td>
<td>15FEB12</td>
<td>08MAY19</td>
<td>08MAY19</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>08NOV17</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>08NOV17</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>5th Unreserved<br>
(including C5, T5, I5, R5)</td>
<td>C</td>
<td>22NOV15</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
Rural (20%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
High Unemployment (10%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
Infrastructure (2%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-august-2022.html,2022-08-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01MAY19</td>
<td>C</td>
<td>01JAN15 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>22MAY18</td>
<td>C</td>
<td>22FEB12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01AUG15</td>
<td>C</td>
<td>22FEB12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>08DEC17</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>08DEC17</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Unreserved<br>
(including C5, T5, I5, R5)</td>
<td>C</td>
<td>22DEC15</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(Rural - 20%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(High Unemployment - 10%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(Infrastructure - 2%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-september-2022.html,2022-09-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01APR19</td>
<td>C</td>
<td>01DEC14</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>22APR18</td>
<td>C</td>
<td>15FEB12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>08MAY19</td>
<td>01JUN12</td>
<td>08MAY19</td>
<td>15FEB12</td>
<td>08MAY19</td>
<td>08MAY19</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>08NOV17</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>08NOV17</td>
<td>C</td>
<td>01APR20</td>
<td>C</td>
</tr><tr><td>5th Unreserved<br>
(including C5, T5, I5, R5)</td>
<td>C</td>
<td>22DEC15</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
Rural (20%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
High Unemployment (10%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
Infrastructure (2%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2022/visa-bulletin-for-september-2022.html,2022-09-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>01MAY19</td>
<td>C</td>
<td>01JAN15 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>22MAY18</td>
<td>C</td>
<td>22FEB12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>C</td>
<td>01AUG15</td>
<td>C</td>
<td>22FEB12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>08DEC17</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>08DEC17</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Unreserved<br>
(including C5, T5, I5, R5)</td>
<td>C</td>
<td>01JAN16</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(Rural - 20%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(High Unemployment - 10%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(Infrastructure - 2%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2023/visa-bulletin-for-october-2022.html,2022-10-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>08JUN19</td>
<td>C</td>
<td>01APR12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>15JUN18</td>
<td>C</td>
<td>01APR12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>01JUN20</td>
<td>01SEP12</td>
<td>01JUN20</td>
<td>01APR12</td>
<td>01JUN20</td>
<td>01JUN20</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15MAR18</td>
<td>C</td>
<td>15SEP20</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
<td>U</td>
</tr><tr><td>5th Unreserved<br>
(including C5, T5, I5, R5)</td>
<td>C</td>
<td>22MAR15</td>
<td>C</td>
<td>08NOV19</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
Rural (20%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
High Unemployment (10%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
Infrastructure (2%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2023/visa-bulletin-for-october-2022.html,2022-10-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>08JUL19</td>
<td>C</td>
<td>01MAY12 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>15JUL18</td>
<td>C</td>
<td>01JUL12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>08SEP22</td>
<td>01NOV15</td>
<td>08SEP22</td>
<td>01JUL12</td>
<td>08SEP22</td>
<td>08SEP22</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15APR18</td>
<td>C</td>
<td>15OCT20</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15APR18</td>
<td>C</td>
<td>15OCT20</td>
<td>C</td>
</tr><tr><td>5th Unreserved<br>
(including C5, T5, I5, R5)</td>
<td>C</td>
<td>01JAN16</td>
<td>C</td>
<td>08DEC19</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(Rural - 20%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(High Unemployment - 10%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(Infrastructure - 2%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2023/visa-bulletin-for-november-2022.html,2022-11-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>08JUN19</td>
<td>C</td>
<td>01APR12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>15JUN18</td>
<td>C</td>
<td>01APR12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>01JUN20</td>
<td>01DEC12</td>
<td>01JUN20</td>
<td>01APR12</td>
<td>01JUN20</td>
<td>01JUN20</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15MAR18</td>
<td>C</td>
<td>15SEP20</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15MAR18</td>
<td>C</td>
<td>15SEP20</td>
<td>C</td>
</tr><tr><td>5th Unreserved<br>
(including C5, T5, I5, R5)</td>
<td>C</td>
<td>22MAR15</td>
<td>C</td>
<td>08NOV19</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
Rural (20%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
High Unemployment (10%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
Infrastructure (2%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2023/visa-bulletin-for-november-2022.html,2022-11-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability<br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO </b></td>
<td><b>PHILIPPINES </b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>C</td>
<td>08JUL19</td>
<td>C</td>
<td>01MAY12 </td>
<td>C</td>
<td>C</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>15JUL18</td>
<td>C</td>
<td>01JUL12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>08SEP22</td>
<td>01NOV15</td>
<td>08SEP22</td>
<td>01JUL12</td>
<td>08SEP22</td>
<td>08SEP22</td>
</tr><tr><td>4th</td>
<td>C</td>
<td>C</td>
<td>15APR18</td>
<td>C</td>
<td>15OCT20</td>
<td>C</td>
</tr><tr><td>Certain Religious Workers</td>
<td>C</td>
<td>C</td>
<td>15APR18</td>
<td>C</td>
<td>15OCT20</td>
<td>C</td>
</tr><tr><td>5th Unreserved<br>
(including C5, T5, I5, R5)</td>
<td>C</td>
<td>01JAN16</td>
<td>C</td>
<td>08DEC19</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(Rural - 20%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(High Unemployment - 10%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
(Infrastructure - 2%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
https://travel.state.gov/content/travel/en/legal/visa-law0/visa-bulletin/2023/visa-bulletin-for-december-2022.html,2022-12-01,"<table width=""100%"" border=""1"" cellspacing=""0"" cellpadding=""3"">
<tbody><tr><td><b>Employment-<br>
 based</b></td>
<td><b>All Chargeability <br>
 Areas Except<br>
 Those Listed</b></td>
<td><b>CHINA-<br>
 mainland <br>
 born</b></td>
<td><b>EL SALVADOR<br>
 GUATEMALA<br>
 HONDURAS</b></td>
<td><b>INDIA</b></td>
<td><b>MEXICO</b></td>
<td><b>PHILIPPINES</b></td>
</tr><tr><td>1st</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>2nd</td>
<td>01NOV22</td>
<td>08JUN19</td>
<td>01NOV22</td>
<td>08OCT11</td>
<td>01NOV22</td>
<td>01NOV22</td>
</tr><tr><td>3rd</td>
<td>C</td>
<td>01AUG18</td>
<td>C</td>
<td>15JUN12</td>
<td>C</td>
<td>C</td>
</tr><tr><td>Other Workers</td>
<td>01JUN20</td>
<td>22JUN13</td>
<td>01JUN20</td>
<td>15JUN12</td>
<td>01JUN20</td>
<td>01JUN20</td>
</tr><tr><td>4th</td>
<td>22JUN22</td>
<td>22JUN22</td>
<td>15MAR18</td>
<td>22JUN22</td>
<td>15SEP20</td>
<td>22JUN22</td>
</tr><tr><td>Certain Religious Workers</td>
<td>22JUN22</td>
<td>22JUN22</td>
<td>15MAR18</td>
<td>22JUN22</td>
<td>15SEP20</td>
<td>22JUN22</td>
</tr><tr><td>5th Unreserved<br>
(including C5, T5, I5, R5)</td>
<td>C</td>
<td>22MAR15</td>
<td>C</td>
<td>08NOV19</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
Rural (20%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
High Unemployment (10%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr><tr><td>5th Set Aside:<br>
Infrastructure (2%)</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
<td>C</td>
</tr></tbody></table>"
